Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
53766,4qtdkdTY1t3RmlmSbWykzR,Sigala;Talia Mar,Stay the Night,Stay the Night,77,171954,False,0.636,0.936,7,-2.65,0,0.0729,0.177,0.0,0.0879,0.415,124.034,4,house
53767,0kHyKhJMukHEPfeh8s7rdM,Kygo;Imagine Dragons,Born To Be Yours,Born To Be Yours,70,193320,False,0.688,0.688,3,-5.84,1,0.0357,0.3,0.0,0.0982,0.451,114.011,4,house
53768,47OVNnZJzIkrsEiZ4n187p,Jonas Blue;William Singe,Mama,Mama,61,184133,False,0.737,0.792,11,-4.117,0,0.0416,0.102,0.0,0.0532,0.543,104.012,4,house
53769,69kOkLUCkxIZYexIgSG8rq,Daft Punk;Pharrell Williams;Nile Rodgers,Random Access Memories,Get Lucky (feat. Pharrell Williams & Nile Rodgers),75,369626,False,0.81,0.793,6,-9.404,0,0.0403,0.0378,1.77e-06,0.072,0.863,116.05,4,house
53770,6hF9F76wq0rpXxZxvmEA2e,Alan Walker,Faded (Lost Stories Remix),Faded - Lost Stories Remix,41,211165,False,0.611,0.912,6,-3.719,1,0.038,0.0126,0.117,0.0842,0.363,102.997,4,house
53771,2MlOUXmcofMackX3bxfSwi,Master KG;Nomcebo Zikode,Jerusalema,Jerusalema (feat. Nomcebo Zikode),74,342612,False,0.88,0.483,1,-7.012,1,0.0505,0.0185,8.68e-06,0.0607,0.827,124.009,4,house
53772,6TfeXwJihJRuBW3mFpib6J,CLMD;Tungevaag,DANCE,DANCE,61,174448,False,0.766,0.548,7,-7.834,1,0.0373,0.0263,1.81e-06,0.21,0.552,122.012,4,house
53773,0Cp85ha3RN0FDytbku8nzq,Feder;Lyse,Goodbye (feat. Lyse) [Slow Version],Goodbye (feat. Lyse) - Slow Version,60,185173,False,0.764,0.683,1,-5.658,0,0.0715,0.173,0.842,0.117,0.141,92.654,4,house
53774,51Of5p3lKZeOg6itfs4og4,twocolors,Lovefool,Lovefool,72,190487,False,0.677,0.766,6,-6.896,1,0.0568,0.0219,6.81e-06,0.129,0.198,123.062,4,house
53775,32il27dOrLpIru8Evp4Pu7,Marshmello;Mae Muller;Trippie Redd,American Psycho (with Mae Muller feat. Trippie Redd),American Psycho (with Mae Muller feat. Trippie Redd),67,153195,False,0.617,0.514,9,-7.099,1,0.0722,0.0154,0.0,0.118,0.365,81.067,4,house
53776,1SN1vSPsr4V4tIUTR3s8YW,Jonas Blue;Dakota,Blue,Fast Car,73,212424,False,0.672,0.578,9,-6.621,1,0.0569,0.469,0.0,0.312,0.548,113.945,4,house
53777,7hTyEBBgIPW8GyMT37KPxl,Jarico,Landscape,Landscape,46,216097,False,0.826,0.647,6,-7.002,1,0.129,0.359,3.68e-05,0.101,0.178,99.994,4,house
53778,6eXFl418w8hsxKcLgv1jwJ,Diplo;Jonas Brothers,Diplo Presents Thomas Wesley Chapter 1: Snake Oil,Lonely (with Jonas Brothers),64,139809,False,0.739,0.717,1,-5.123,1,0.0565,0.0611,0.0,0.206,0.529,98.047,4,house
53779,73QyyUMMvtNELmULI4FOsp,Sigala;Rita Ora,You for Me,You for Me,73,175435,False,0.733,0.886,2,-1.856,0,0.0426,0.0481,1.81e-06,0.191,0.696,126.031,4,house
53780,3Dzso9Q2WwupEclqgxBZht,Madism;MKJ;Felix Samuel,Pumped Up Kicks,Pumped Up Kicks,74,145161,False,0.669,0.687,0,-4.753,1,0.043,0.152,1.6e-05,0.308,0.386,123.903,4,house
53781,4b2tcjrG1qUkSdsqEFP2dB,Axwell /\ Ingrosso;Axwell;Sebastian Ingrosso,More Than You Know,Sun Is Shining,69,254653,False,0.467,0.757,2,-3.01,1,0.0517,0.0866,0.0,0.0742,0.383,131.993,4,house
53782,3qd1eI1GA0FwC3VHcxHhDC,Imanbek;KDDK;KIDDO;Wiz Khalifa,Ordinary Life (KDDK Phonk Remix),Ordinary Life - KDDK Phonk Remix,62,165333,True,0.687,0.915,0,-1.342,1,0.0411,0.021,6.42e-06,0.151,0.272,89.962,4,house
53783,1o8kO8YyMWRAeb9bE2AIxO,Anne-Marie,Therapy,Who I Am,51,152493,False,0.694,0.806,0,-5.597,1,0.0599,0.0542,0.0,0.0927,0.664,98.077,4,house
53784,5VGBgPVFO3e0lWz4WHYntQ,Tungevaag;Raaban;Richard Smitt,All For Love,All For Love,59,180484,False,0.689,0.901,7,-1.431,1,0.0678,0.145,1.03e-05,0.459,0.651,125.115,4,house
53785,1cgy2FSOQMbq7DHCVgMAUA,Lost Frequencies;James Arthur,Questions,Questions,76,177156,False,0.599,0.713,11,-7.008,1,0.0542,0.405,2.53e-05,0.266,0.518,123.962,4,house
53786,36orMWv2PgvnzXsd5CJ0yL,Sam Feldt;RANI,Post Malone (feat. RANI) [Joe Stone Remix],Post Malone (feat. RANI),65,174444,False,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,4,house
53787,6KOlBh6a2XbewRVt0v6826,Eric Prydz;Empire of the Sun,Larga Vida al Electro,We Are Mirage,1,379500,False,0.557,0.793,4,-6.723,0,0.036,0.000513,0.75,0.494,0.0869,127.944,4,house
53788,2dWNKXTs5z7Iu1g0kYh4Xe,Becky Hill;Topic,Only Honest On The Weekend,My Heart Goes (La Di Da) (feat. Topic),72,148960,False,0.695,0.781,7,-5.578,0,0.0452,0.0185,3.12e-05,0.295,0.456,124.04,4,house
53789,1kwHrBWAlucOE57lWugotk,Felix Jaehn;Zoe Wees,Do It Better (feat. Zoe Wees),Do It Better (feat. Zoe Wees),76,170045,False,0.677,0.804,1,-5.337,0,0.0677,0.0818,1.92e-05,0.158,0.41,122.111,4,house
53790,1d138kngFyyMN6XFOtHAae,Keanu Silva;Toby Romeo;SACHA,Night Drive Autumn/Winter 2022/23,Hopeless Heart,0,151903,False,0.727,0.835,5,-4.981,0,0.0419,0.179,1.06e-05,0.108,0.408,124.027,4,house
53791,4Sp0jLZN8MgPnoGDufJS7N,Alan Walker;Sabrina Carpenter;Farruko;Da Tweekaz,On My Way (Da Tweekaz Remix),On My Way - Da Tweekaz Remix,60,204198,False,0.478,0.848,1,-3.85,0,0.0431,0.0934,0.0,0.0925,0.48,149.936,4,house
53792,5Zhm8qMnDwXR3soSSurN8T,Mike Perry;Tessa,Stay Young,Stay Young,62,157004,False,0.576,0.711,5,-4.826,1,0.0404,0.0748,0.0,0.226,0.556,89.988,4,house
53793,5Ihn17ITiif3OcLPoYdQbv,Keanu Silva;Toby Romeo;SACHA,EDM Gaming Music Autumn/Winter 2022,Hopeless Heart,0,151903,False,0.727,0.835,5,-4.981,0,0.0419,0.179,1.06e-05,0.108,0.408,124.027,4,house
53794,1O73ZKgl0THUImkHW6dfAL,Kygo;Dean Lewis,Never Really Loved Me (with Dean Lewis),Never Really Loved Me (with Dean Lewis),73,202158,False,0.614,0.642,1,-5.473,1,0.0449,0.289,0.0,0.13,0.218,117.94,4,house
53795,2wyxViTsig3hK2hIMSdKxi,Eric Prydz;Empire of the Sun,Electro sounds,We Are Mirage,0,379500,False,0.557,0.793,4,-6.723,0,0.036,0.000513,0.75,0.494,0.0869,127.944,4,house
53796,1uQo8gIQWJGrY6wZLReyUP,Eric Prydz;Empire of the Sun,Fiesta portatil,We Are Mirage,0,379500,False,0.557,0.793,4,-6.723,0,0.036,0.000513,0.75,0.494,0.0869,127.944,4,house
53797,1yP1WCEQUucJFcvsYkQ8Iu,Keanu Silva;Toby Romeo;SACHA,Arbeitsmusik Herbst/Winter 2022/2023,Hopeless Heart,0,151903,False,0.727,0.835,5,-4.981,0,0.0419,0.179,1.06e-05,0.108,0.408,124.027,4,house
53798,5JAqpsCQzkW5LbLgPPLNec,Nicky Romero;Norma Jean Martine,EDM Gaming Music Autumn/Winter 2022,I Hope That It Hurts,0,160214,False,0.723,0.771,2,-5.407,1,0.152,0.045,0.0,0.0809,0.533,110.048,4,house
53799,0U46JyDnNIupaAixX8509d,NOTD;Felix Jaehn;Captain Cuts;Georgia Ku,Queda poco para la PAES,So Close,0,190302,False,0.665,0.894,10,-5.038,1,0.0672,0.149,8.83e-06,0.105,0.737,125.007,4,house
53800,20MuVazoNMv6xjKPnRFOxG,Travis Scott,ASTROWORLD,WAKE UP,70,231963,True,0.741,0.645,11,-5.116,0,0.0963,0.192,0.0,0.163,0.488,149.07,4,house
53801,6BKeNWeUqxmvQ09Gxd3ZGX,Major Lazer;Travis Scott;Camila Cabello;Quavo,Know No Better,Know No Better,59,225849,False,0.738,0.814,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041,4,house
53802,6OzPP9Ax7YsgRWxDITRbRY,R3HAB;Mike Williams,The Wave,Lullaby,46,160183,False,0.626,0.8,1,-3.988,0,0.035,0.0267,0.000133,0.0623,0.26,127.965,4,house
53803,0Ev562zA4pmUsBqjxsxxdx,Gryffin;ILLENIUM;Daya,Feel Good (feat. Daya),Feel Good (feat. Daya),67,248156,False,0.625,0.707,2,-4.761,1,0.0337,0.22,0.0,0.213,0.479,138.064,4,house
53804,6VrCmhRBFnuGKmtNfk4jDs,Marshmello;Lil Peep,Spotlight,Spotlight,73,177600,False,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,4,house
53805,4FYbo4yQzu3hGkj2Ix4ucW,Zedd;Jasmine Thompson,Funny,Funny,65,221465,False,0.664,0.66,5,-4.646,1,0.0243,0.512,0.0,0.26,0.355,99.946,4,house
53806,3HeZam86SuxGp1wZ3XMIjE,Trinix;Queen D,She Said (Big Jet Plane),She Said (Big Jet Plane),71,173750,False,0.808,0.538,0,-10.211,0,0.0608,0.108,0.0743,0.0555,0.416,108.026,4,house
53807,7e1pVaWqwd2W1KEeTBodCy,R3HAB,My Pony,My Pony,43,153414,False,0.849,0.818,6,-4.823,0,0.174,0.232,2.81e-05,0.229,0.817,123.003,4,house
53808,4NexTaCZZ7Ehnf03A6SVjt,Galantis;JVKE,Dandelion,Dandelion,69,140011,False,0.8,0.66,0,-4.903,1,0.158,0.158,0.02,0.14,0.634,117.923,4,house
53809,1MiEJdIwAK4zfwwQ2DKsvP,Akcent,That's My Name,That's My Name,42,248236,False,0.751,0.636,1,-4.791,0,0.0437,0.0479,0.0,0.354,0.535,127.953,4,house
53810,0e8fTfa0ZKCwOi2UdULooT,Major Lazer;DJ Maphorisa;Nasty C;Ice Prince;Patoranking;Jidenna,Know No Better,Particula,51,204654,True,0.678,0.735,8,-4.725,1,0.0488,0.0265,2.19e-05,0.235,0.386,100.002,4,house
53811,6jreFSOTUAViWjKyzOC4Kg,Alesso,REMEDY,REMEDY,67,190295,False,0.601,0.775,0,-4.612,1,0.0473,0.269,0.0,0.0883,0.483,119.964,4,house
53812,6ufrOaf4v6Qady6GiIpQ0s,The Chainsmokers,Sick Boy,Everybody Hates Me,59,223466,False,0.475,0.752,11,-6.596,0,0.0467,0.00703,0.0,0.406,0.515,154.957,4,house
53813,1A8j067qyiNwQnZT0bzUpZ,Kungs;Cookin' On 3 Burners,Layers,This Girl (Kungs Vs. Cookin' On 3 Burners),77,195546,False,0.792,0.717,0,-4.759,0,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,4,house
53814,07vuu2dIJ4e0WVsXafOP1l,Imanbek;Jay Sean,Gone (Da Da Da),Gone (Da Da Da),0,163880,False,0.636,0.858,1,-3.595,1,0.11,0.0364,0.0,0.293,0.335,119.968,4,house
53815,1D2ZNECRd7KIlA4pyOUGsv,Joel Corry;David Guetta;Bryson Tiller,What Would You Do?,What Would You Do?,75,174215,False,0.687,0.895,9,-2.983,1,0.0474,0.149,0.00592,0.121,0.686,124.041,4,house
53816,19TSNGmvdTtlxYn4YqYUMf,Alan Walker;David Whistle,Routine,Routine,57,166973,False,0.641,0.824,6,-3.706,0,0.0272,0.0624,0.0621,0.258,0.257,115.003,4,house
53817,76A1RRDEyHKtmV3Vh6PeVN,Tiësto;Deorro,Savage,Savage,71,167500,False,0.694,0.7,0,-5.53,0,0.0488,0.191,0.0,0.0719,0.261,127.965,4,house
53818,4nyY8oVjbX2d4qzlpiVM5n,Zara Larsson,Poster Girl,Ruin My Life,65,190050,True,0.608,0.71,11,-4.998,1,0.0636,0.43,0.0,0.0903,0.613,124.985,4,house
53819,0SSIu4CcGITHdatDmjlA6H,TELYKast;Loren Gray,Nobody To Love (with Loren Gray),Nobody To Love (with Loren Gray),60,146372,False,0.734,0.823,9,-3.684,0,0.0853,0.0937,0.0,0.0853,0.409,122.143,4,house
53820,3h6M4K3mBtb2ywoYhG7954,Vicetone;Willim;黄霄雲,Wish You Were Here,Wish You Were Here,57,165172,False,0.675,0.563,3,-5.96,1,0.0293,0.7,2.63e-06,0.704,0.571,108.968,4,house
53821,0Ult84lvFuqNvbyXwyRQ58,Clean Bandit;Julia Michaels,What Is Love? (Deluxe Edition),I Miss You (feat. Julia Michaels),71,205986,False,0.693,0.624,0,-7.482,0,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,4,house
53822,3TKpJrY9q49Mj1JOsM9zGL,The Chainsmokers;Kygo,World War Joy,Family,61,194826,False,0.584,0.607,11,-6.605,1,0.0356,0.426,0.0,0.101,0.374,117.817,4,house
53823,2OfQvGrr83FGpdLA1nAR01,Arc North;Aaron Richards;New Beat Order;Cour,Numb,Numb,64,130677,False,0.659,0.838,6,-2.79,0,0.136,0.0144,0.0,0.13,0.286,123.95,4,house
53824,3Ea1CNsTqBY4RtAESrBeNI,Alesso;CORSAK;Stray Kids,Going Dumb,Going Dumb (with Stray Kids),62,169506,False,0.834,0.651,6,-4.855,0,0.0595,0.153,0.0,0.146,0.49,121.978,4,house
53825,1xUZ6CgfpXspcQuEIOhf2v,Alan Walker;Trevor Guthrie,Different World,Do It All for You,56,174560,False,0.684,0.657,1,-5.483,1,0.0433,0.126,1.26e-06,0.109,0.415,82.007,4,house
53826,6qUabsNxudatEFedWGHoDh,Travis Scott;Future;Young Thug;M.I.A.,"FRANCHISE (feat. Future, Young Thug & M.I.A.) [REMIX]","FRANCHISE (feat. Future, Young Thug & M.I.A.) - REMIX",65,207394,True,0.859,0.77,8,-5.358,0,0.345,0.0056,0.0,0.0731,0.348,155.025,4,house
53827,1c1sdxrYLIiuJOlE7PPttb,Kygo;Zoe Wees,Love Me Now (feat. Zoe Wees),Love Me Now (feat. Zoe Wees),72,195880,False,0.662,0.489,5,-7.067,1,0.0525,0.163,0.0,0.172,0.506,102.04,4,house
53828,0qc4QlcCxVTGyShurEv1UU,Sam Feldt;RANI,Magnets EP,Post Malone (feat. RANI),68,174444,False,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,4,house
53829,2iL0W5qi0ivZ9WRXbZ74cS,Martin Garrix;Bono;The Edge,We Are The People (feat. Bono & The Edge) [Official UEFA EURO 2020 Song],We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,66,217000,False,0.66,0.733,0,-4.619,1,0.0359,0.248,8.96e-06,0.17,0.304,119.933,4,house
53830,1qRgEKIeSrMcS62Ji4g8VT,R3HAB;Jonas Blue;Ava Max;Kylie Cantrall,Sad Boy (feat. Ava Max & Kylie Cantrall),Sad Boy (feat. Ava Max & Kylie Cantrall),63,141204,False,0.717,0.692,1,-5.971,0,0.0723,0.0675,0.0,0.088,0.524,102.996,4,house
53831,1a4k2osHzhVwhvgINJERyN,Dimitri Vegas & Like Mike,Pirates of the Caribbean: Dead Men Tell No Tales (Original Motion Picture Soundtrack),He's a Pirate - Hans Zimmer vs Dimitri Vegas & Like Mike / Bonus Track,51,210973,False,0.631,0.918,2,-4.92,0,0.0374,0.00116,0.387,0.101,0.338,112.489,3,house
53832,2LxdNADWier3MKTei8FbOY,Oliver Heldens;Nile Rodgers;House Gospel Choir,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),74,157205,False,0.686,0.892,10,-3.186,0,0.0498,0.0577,7.11e-06,0.0838,0.752,126.03,4,house
53833,0aB9h7JRpZvJvAqnaMyhzm,Jubël,BEST WORKOUT BEATS,So Sick,0,177634,False,0.575,0.75,3,-6.636,1,0.0589,0.294,0.0,0.138,0.298,99.86,4,house
53834,56pZSBGVI5BOlITppHLGVp,Fly By Midnight;Clara Mae,Lost Without You (feat. Clara Mae),Lost Without You (feat. Clara Mae),58,165814,False,0.63,0.659,0,-9.799,1,0.129,0.502,3.62e-05,0.547,0.659,163.059,4,house
53835,0sp0nxA6rNqYC4zmRQT24g,Jubël,Relaxing Pop,So Sick,1,177634,False,0.575,0.75,3,-6.636,1,0.0589,0.294,0.0,0.138,0.298,99.86,4,house
53836,5YGUJZXgqyg1bjC8JHia5E,Louis The Child;Kasbo;EVAN GIIA,EDM Gaming Music Autumn/Winter 2022,Blow The Roof,0,184919,False,0.592,0.826,4,-4.506,1,0.0633,0.0938,0.0,0.149,0.357,105.017,4,house
53837,4U8vf7AFhQc8O5hT8EbDiU,Jubël,New Pop Classics,So Sick,0,177634,False,0.575,0.75,3,-6.636,1,0.0589,0.294,0.0,0.138,0.298,99.86,4,house
53838,2SzL7InS9YW8zxjfPslrmb,Jubël,Hits Hits Hits,So Sick,0,177634,False,0.575,0.75,3,-6.636,1,0.0589,0.294,0.0,0.138,0.298,99.86,4,house
53839,3monb6DDZJSxJ9fR6au4Ba,Sonny Fodera;Ella Eyre,Cardio Tracks,Wired,0,202652,False,0.7,0.764,9,-4.836,0,0.0314,0.0247,0.0,0.162,0.424,125.02,4,house
53840,20ZP3Om9DvDazXrNUC7WM2,Rudimental;Jess Glynne;Macklemore;Dan Caplen,Toast to Our Differences (Deluxe Edition),"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",69,211760,False,0.654,0.798,0,-4.084,1,0.0451,0.188,0.0,0.15,0.574,92.207,4,house
53841,2pwqDEfwoAo0b7qNTRc87D,Alle Farben;HUGEL;FAST BOY,WORKOUT MOTIVATION,Castle,0,146585,False,0.622,0.717,11,-6.437,0,0.151,0.078,8.82e-06,0.785,0.329,124.043,4,house
53842,1Tmfs0v6qKcFJi8XOeOukF,Jubël,Pop Hits Now,So Sick,0,177634,False,0.575,0.75,3,-6.636,1,0.0589,0.294,0.0,0.138,0.298,99.86,4,house
53843,1PrWkkvjNZUftGptbVeCTF,Alle Farben;KIDDO,Back to School!,Alright,2,169000,False,0.593,0.804,0,-7.217,1,0.0707,0.0453,0.0,0.367,0.381,121.97,4,house
53844,5ER73exV0Vqu56UxMe8PGt,Ben Böhmer;JONAH;HAAi,Armada Electronic Elements - ADE 2022,Escalate - HAAi Remix,2,236277,False,0.529,0.974,8,-4.656,1,0.055,0.000421,0.947,0.191,0.535,135.0,4,house
53845,6lEhMz4mESjFFEhvwleO1R,Eric Prydz,Larga Vida al Electro,Every Day,0,434666,False,0.477,0.728,7,-5.978,0,0.0378,0.00298,0.258,0.124,0.0341,125.981,4,house
53846,4dq7XLDmFHNwc1yqL339qT,Anthony Keyrouz;Paradigm,Wake Me Up In Paris,Wake Me Up In Paris,73,136946,False,0.71,0.816,11,-4.516,0,0.186,0.0573,4.87e-06,0.176,0.363,131.001,4,house
53847,5IQGREio8IGThOqLN7eiIl,Chris Lorenzo;High Jinx,EDM Gaming Music Autumn/Winter 2022,California Dreamin',0,196899,False,0.685,0.911,9,-4.977,1,0.144,0.00552,0.0247,0.285,0.351,128.02,4,house
53848,2e12bQuWL4uSX77jHct0Pb,Sonny Fodera;Ella Eyre,Baddest of Them All,Wired,0,202652,False,0.7,0.764,9,-4.836,0,0.0314,0.0247,0.0,0.162,0.424,125.02,4,house
53849,1KPjCjJ7VqR9GFLYBA4L8H,Alle Farben;Moss Kena,From The Ashes - New Beats,Forgot How to Love,0,149055,False,0.579,0.87,7,-5.909,1,0.198,0.0268,0.0,0.446,0.557,123.892,4,house
53850,6NMtzpDQBTOfJwMzgMX0zl,Travis Scott,ASTROWORLD,SKELETONS,72,145588,True,0.46,0.686,0,-5.948,0,0.0367,0.00146,0.0,0.375,0.252,148.054,4,house
53851,7h0d2h0fUmzbs7zeFigJPn,Travis Scott;ROSALÍA;Lil Baby,JACKBOYS,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,68,244873,True,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,4,house
53852,5ZESanTyKmIOXBu7se7z6U,Sak Noel;Salvi;Franklin Dam,Tocame,Tocame,61,157500,False,0.865,0.607,2,-8.039,0,0.0535,0.217,0.879,0.0571,0.0869,127.998,4,house
53853,0a1UxIZ5WqPWbKHFa5zbm4,R3HAB;Alida,One More Dance (with Alida),One More Dance (with Alida),44,145161,False,0.726,0.761,9,-5.036,0,0.0432,0.162,0.00122,0.0879,0.558,123.954,3,house
53854,14uKsvPJ0quzQvdB6f7Dur,Starley;Ryan Riback,Call on Me (Remixes),Call on Me (Ryan Riback Remix),64,222040,False,0.67,0.839,0,-4.023,1,0.036,0.0607,0.000764,0.159,0.726,105.002,4,house
53855,2XMTqoHHSH0lvuXrvIEdco,FRENSHIP;Emily Warren,Truce - EP,Capsize,67,237706,False,0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,4,house
53856,3ZNOHVQAzLv7FhPYxlL31d,Demeter,Dope,Dope,50,185674,False,0.874,0.634,11,-6.672,1,0.126,0.202,0.61,0.0895,0.136,88.115,4,house
53857,6Q3K9gVUZRMZqZKrXovbM2,Kygo;Sasha Alex Sloan,I'll Wait,I'll Wait,65,215360,False,0.611,0.651,1,-6.973,1,0.0589,0.144,1.7e-05,0.105,0.351,122.983,4,house
53858,7y3c1oJMY1CwwtOZ84Qovu,Regard;Years & Years,Hallucination,Hallucination,74,174794,True,0.687,0.788,6,-5.142,0,0.0352,0.0121,0.0,0.358,0.669,123.02,4,house
53859,0Zbbxnx4SGGHoIow4PpISP,Kygo;Justin Jesso,Stargazing - EP,Stargazing,68,236853,False,0.677,0.497,5,-5.763,1,0.0809,0.152,0.0,0.0911,0.419,99.137,4,house
53860,2bQhVQbV7VBzSOPo8mbkUR,The Chainsmokers,Sick Boy,Beach House,56,206120,False,0.4,0.838,0,-4.491,1,0.0526,0.174,0.0,0.341,0.533,179.945,4,house
53861,39cmB3ZoTOLwOTq7tMNqKa,Alok;Zeeba;Bruno Martini,Hear Me Now (feat. Zeeba),Hear Me Now,75,194840,False,0.778,0.463,11,-7.603,1,0.0389,0.546,0.00289,0.0731,0.496,121.999,4,house
53862,7vKfym6hgeJxxyyVpiXBBX,Martin Garrix,Animals,Animals,62,303040,True,0.676,0.858,1,-6.698,1,0.0391,0.00148,0.673,0.307,0.0371,128.011,4,house
53863,4QTuyRQshEZYurtIDfE6g0,Jonas Blue;RAYE,Blue,By Your Side,64,201254,False,0.695,0.743,6,-3.85,1,0.0329,0.0786,0.0,0.0587,0.634,123.007,4,house
53864,3bEkAkaKjxaC7DubsfCo1t,ILLENIUM;Skylar Grey,From The Ashes (with Skylar Grey),From The Ashes (with Skylar Grey),67,253983,False,0.404,0.789,2,-4.516,1,0.0566,0.0243,0.000231,0.226,0.159,154.858,4,house
53865,5hff5RQeE84pznOt8WEWeO,Anne-Marie,Birthday,Birthday,61,181466,False,0.609,0.785,11,-3.32,1,0.0891,0.0502,0.0,0.171,0.756,151.995,4,house
53866,40tPP3K10yMZxwnT65REKj,Elderbrook;Bob Moses,Inner Light,Inner Light,68,257984,False,0.651,0.709,4,-7.842,1,0.037,0.00461,0.00744,0.0771,0.126,121.02,4,house
53867,7pWK1kMgHy5lNNiIfuRbkP,Martin Garrix;Dean Lewis,Used To Love (with Dean Lewis),Used To Love (with Dean Lewis),64,236764,False,0.651,0.693,4,-4.722,1,0.0375,0.458,0.0,0.335,0.392,118.97,4,house
53868,4TOGkYS141L15SkVosAp7Z,Dr. Alban,One Love,It's My Life,41,239933,False,0.655,0.933,7,-7.703,1,0.0536,0.00328,0.0358,0.0983,0.472,128.699,4,house
53869,6AFX23iUaW4mNU8t1S8viR,INNA,Inna,Bad Boys,48,166703,False,0.73,0.754,5,-6.417,0,0.0565,0.462,6.53e-05,0.388,0.62,95.048,4,house
53870,4uZKz3TLaSEY4vVb86jyAp,Clean Bandit;Elley Duhe,Don't Leave Me Lonely,Don't Leave Me Lonely,0,173093,False,0.687,0.719,6,-6.167,0,0.212,0.684,6.67e-05,0.125,0.186,139.963,4,house
53871,6AinKYxrQuioECwavX1XQn,Alesso;Sick Individuals,We Go Out,We Go Out,63,170010,False,0.411,0.929,6,-2.393,0,0.0558,0.00045,0.848,0.347,0.312,126.017,4,house
53872,0DmAvNCAK08oCi7miSZUIY,Sigala;James Arthur,Lasting Lover,Lasting Lover,72,218358,False,0.676,0.786,1,-4.529,1,0.0478,0.197,0.0,0.0943,0.483,125.983,4,house
53873,6M6Tk58pQvABy6ru66dY3d,Galantis,The Aviary,No Money,68,191293,False,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038,4,house
53874,1YFwmEAnSUx9ZAgWT39i1L,Tungevaag,Knockout,Knockout,56,147789,False,0.643,0.609,4,-4.304,0,0.0397,0.299,0.0,0.176,0.462,94.996,4,house
53875,5a1Cm3iYkS0nWn9fTijOq4,Steve Aoki;Alan Walker;ISÁK,Neon Future IV,Are You Lonely,58,157333,False,0.517,0.793,6,-5.851,0,0.0367,0.0214,0.00046,0.0892,0.176,90.06,4,house
53876,3PQAtImJFX0ZQhNuiHQbfA,Surf Mesa;Madison Beer,Autumn Vibes 2022,Carried Away (Love To Love),0,182653,False,0.515,0.684,1,-5.293,1,0.0366,0.341,0.0,0.324,0.296,142.015,4,house
53877,572xshmOviSGH70oPYMCZV,Anne-Marie,Speak Your Mind (Deluxe),Alarm,62,205593,True,0.756,0.589,0,-5.093,1,0.232,0.0812,0.0,0.176,0.811,146.928,4,house
53878,6AlS1xbA7VEJIsR7PjpK3J,Surf Mesa;Madison Beer,Best Road Trip Pop Tunes,Carried Away (Love To Love),0,182653,False,0.515,0.684,1,-5.293,1,0.0366,0.341,0.0,0.324,0.296,142.015,4,house
53879,5TKJM4u53d0d99aNTF7JiY,Surf Mesa;Madison Beer,"Anímate, es viernes",Carried Away (Love To Love),0,182653,False,0.515,0.684,1,-5.293,1,0.0366,0.341,0.0,0.324,0.296,142.015,4,house
53880,2HxvFyBQxHWZxHQTFFXQgC,Crystal Waters;The Basement Boys,Electro sounds,Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - Basement Boy Strip To The Bone Mix,0,451826,False,0.484,0.641,5,-12.612,1,0.0377,0.000779,0.279,0.0737,0.182,119.981,4,house
53881,5xClxG3b7RdJhJNQ8wc5w1,Surf Mesa;Emilee,pov: it's 2020,ily (i love you baby),0,181071,False,0.667,0.799,11,-7.318,0,0.0812,0.0589,0.0119,0.362,0.288,112.054,4,house
53882,0DC7Zs2qvAbNK1owWQ4mlL,Anne-Marie,Perfect to Me,Perfect to Me,63,197853,False,0.604,0.546,8,-5.691,1,0.151,0.0889,0.0,0.0734,0.402,179.847,4,house
53883,1HNAvs07AKexbAVr0qMClg,Surf Mesa;Emilee,Weekend Baby,ily (i love you baby),0,181071,False,0.667,0.799,11,-7.318,0,0.0812,0.0589,0.0119,0.362,0.288,112.054,4,house
53884,2pFdf2vRg9p49amXUL3ZVm,Hot Shade;Nomi Bontegard,Melodies,Melodies,60,160565,False,0.692,0.649,1,-5.376,1,0.0703,0.0691,0.0,0.0974,0.699,97.977,4,house
